ds,Holiday,Demand,Temperature
2014-07-03 12:30:00,False,5168.896656,11.9
2014-07-03 13:00:00,False,5207.397888,12.4
2014-07-03 13:30:00,False,5211.79676,11.5
2014-07-03 14:00:00,False,5181.059298,11.3
2014-07-03 14:30:00,False,5172.304878,11.4
2014-07-03 15:00:00,False,5210.711886,11.4
2014-07-03 15:30:00,False,5287.512268,11.0
2014-07-03 16:00:00,False,5368.133232,10.7
2014-07-03 16:30:00,False,5631.05595,10.4
2014-07-03 17:00:00,False,5987.945374,9.7
2014-07-03 17:30:00,False,6407.247194,9.5
2014-07-03 18:00:00,False,6470.17457,9.3
2014-07-03 18:30:00,False,6388.66113,9.4
2014-07-03 19:00:00,False,6246.931058,9.3
2014-07-03 19:30:00,False,6116.017422,9.3
2014-07-03 20:00:00,False,5951.766478,9.4
2014-07-03 20:30:00,False,5810.215602,9.3
2014-07-03 21:00:00,False,5585.334898,9.2
2014-07-03 21:30:00,False,5311.206188,9.0
2014-07-03 22:00:00,False,5078.367582,9.1
2014-07-03 22:30:00,False,4888.092312,9.6
2014-07-03 23:00:00,False,5091.570046,9.4
2014-07-03 23:30:00,False,5097.812278,9.2
2014-07-04 00:00:00,False,4839.880922,9.0
2014-07-04 00:30:00,False,4633.545072,8.6
2014-07-04 01:00:00,False,4468.585858,8.4
2014-07-04 01:30:00,False,4246.032782,8.5
2014-07-04 02:00:00,False,4048.79174,8.5
2014-07-04 02:30:00,False,3921.509082,8.7
2014-07-04 03:00:00,False,3845.538608,8.6
2014-07-04 03:30:00,False,3787.676706,8.7
2014-07-04 04:00:00,False,3776.521992,8.7
2014-07-04 04:30:00,False,3833.243292,8.7
2014-07-04 05:00:00,False,4019.256326,8.5
2014-07-04 05:30:00,False,4223.741814,8.7
2014-07-04 06:00:00,False,4612.433868,8.6
2014-07-04 06:30:00,False,5030.384442,8.5
2014-07-04 07:00:00,False,5255.130578,8.6
2014-07-04 07:30:00,False,5610.098448,8.4
2014-07-04 08:00:00,False,5847.052022,8.3
2014-07-04 08:30:00,False,5956.7233,8.5
2014-07-04 09:00:00,False,5978.995212,8.6
2014-07-04 09:30:00,False,5868.97495,9.2
2014-07-04 10:00:00,False,5772.276418,10.7
2014-07-04 10:30:00,False,5689.790482,10.2
2014-07-04 11:00:00,False,5640.882412,10.3
2014-07-04 11:30:00,False,5641.595322,10.4
2014-07-04 12:00:00,False,5622.131218,10.4
2014-07-04 12:30:00,False,5574.834072,10.7
2014-07-04 13:00:00,False,5591.064348,10.9
2014-07-04 13:30:00,False,5532.659062,11.2
2014-07-04 14:00:00,False,5431.044826,12.0
2014-07-04 14:30:00,False,5380.870118,12.4
2014-07-04 15:00:00,False,5345.71661,11.8
2014-07-04 15:30:00,False,5373.489086,11.1
2014-07-04 16:00:00,False,5442.993292,11.1
2014-07-04 16:30:00,False,5630.819224,10.9
2014-07-04 17:00:00,False,5903.043576,10.7
2014-07-04 17:30:00,False,6225.204144,10.5
2014-07-04 18:00:00,False,6231.21277,10.7
2014-07-04 18:30:00,False,6116.338924,10.7
2014-07-04 19:00:00,False,5954.680542,10.6
2014-07-04 19:30:00,False,5810.797994,10.8
2014-07-04 20:00:00,False,5651.94456,11.1
2014-07-04 20:30:00,False,5499.07783,11.2
2014-07-04 21:00:00,False,5288.144192,11.2
2014-07-04 21:30:00,False,5064.966662,11.8
2014-07-04 22:00:00,False,4914.234508,11.9
2014-07-04 22:30:00,False,4802.09559,11.8
2014-07-04 23:00:00,False,5048.28868,11.8
2014-07-04 23:30:00,False,5067.72952,11.6
2014-07-05 00:00:00,False,4824.12558,11.5
2014-07-05 00:30:00,False,4558.867604,11.4
2014-07-05 01:00:00,False,4322.209304,11.2
2014-07-05 01:30:00,False,4088.053812,11.3
2014-07-05 02:00:00,False,3889.724258,11.1
2014-07-05 02:30:00,False,3732.329312,11.0
2014-07-05 03:00:00,False,3671.898902,11.1
2014-07-05 03:30:00,False,3596.11338,11.1
2014-07-05 04:00:00,False,3535.691262,11.1
2014-07-05 04:30:00,False,3521.616354,11.1
2014-07-05 05:00:00,False,3566.196796,11.3
2014-07-05 05:30:00,False,3589.673338,11.1
2014-07-05 06:00:00,False,3742.307116,10.7
2014-07-05 06:30:00,False,3927.251034,10.5
2014-07-05 07:00:00,False,3992.842182,10.5
2014-07-05 07:30:00,False,4192.411794,10.6
2014-07-05 08:00:00,False,4435.30504,10.5
2014-07-05 08:30:00,False,4654.334316,10.6
2014-07-05 09:00:00,False,4808.00401,11.2
2014-07-05 09:30:00,False,4831.881294,11.6
2014-07-05 10:00:00,False,4863.52458,12.0
2014-07-05 10:30:00,False,4837.192146,12.2
2014-07-05 11:00:00,False,4806.771496,13.1
2014-07-05 11:30:00,False,4794.979702,13.4
2014-07-05 12:00:00,False,4735.507188,12.9
2014-07-05 12:30:00,False,4665.388772,13.4
2014-07-05 13:00:00,False,4708.127218,14.0
2014-07-05 13:30:00,False,4701.295404,14.4
2014-07-05 14:00:00,False,4655.029126,14.8
2014-07-05 14:30:00,False,4617.262564,14.6
2014-07-05 15:00:00,False,4620.786786,14.8
2014-07-05 15:30:00,False,4671.05186,15.2
2014-07-05 16:00:00,False,4733.784424,14.5
2014-07-05 16:30:00,False,4930.393192,14.5
2014-07-05 17:00:00,False,5202.220966,14.0
2014-07-05 17:30:00,False,5493.498748,13.8
2014-07-05 18:00:00,False,5556.23004,12.9
2014-07-05 18:30:00,False,5462.32154,12.5
2014-07-05 19:00:00,False,5332.331838,12.3
2014-07-05 19:30:00,False,5189.10392,12.0
2014-07-05 20:00:00,False,5070.288182,12.1
2014-07-05 20:30:00,False,4952.584234,12.0
2014-07-05 21:00:00,False,4826.217522,11.7
2014-07-05 21:30:00,False,4679.123792,11.7
2014-07-05 22:00:00,False,4593.669806,11.9
2014-07-05 22:30:00,False,4545.821466,11.9
2014-07-05 23:00:00,False,4809.105594,11.8
2014-07-05 23:30:00,False,4872.274232,11.7
2014-07-06 00:00:00,False,4671.71124,11.3
2014-07-06 00:30:00,False,4446.054702,11.3
2014-07-06 01:00:00,False,4209.137168,11.2
2014-07-06 01:30:00,False,3969.74812,11.1
2014-07-06 02:00:00,False,3753.720994,11.1
2014-07-06 02:30:00,False,3624.97908,11.0
2014-07-06 03:00:00,False,3526.65847,10.9
2014-07-06 03:30:00,False,3456.246338,10.7
2014-07-06 04:00:00,False,3435.586108,10.5
2014-07-06 04:30:00,False,3424.624504,10.6
2014-07-06 05:00:00,False,3437.351818,10.6
2014-07-06 05:30:00,False,3486.383446,10.5
2014-07-06 06:00:00,False,3596.616148,10.6
2014-07-06 06:30:00,False,3679.084316,10.5
2014-07-06 07:00:00,False,3697.198124,10.5
2014-07-06 07:30:00,False,3866.074338,10.4
2014-07-06 08:00:00,False,4086.589224,10.4
2014-07-06 08:30:00,False,4276.149994,10.6
2014-07-06 09:00:00,False,4418.923878,10.8
2014-07-06 09:30:00,False,4502.964446,10.9
2014-07-06 10:00:00,False,4546.12879,11.8
2014-07-06 10:30:00,False,4541.78201,12.3
2014-07-06 11:00:00,False,4516.497236,13.0
2014-07-06 11:30:00,False,4509.815312,12.9
2014-07-06 12:00:00,False,4481.441846,13.0
2014-07-06 12:30:00,False,4460.809346,13.9
2014-07-06 13:00:00,False,4480.52298,13.5
2014-07-06 13:30:00,False,4462.608476,13.5
2014-07-06 14:00:00,False,4447.628264,13.6
2014-07-06 14:30:00,False,4468.377156,13.3
2014-07-06 15:00:00,False,4526.04708,12.6
2014-07-06 15:30:00,False,4638.13685,12.8
2014-07-06 16:00:00,False,4769.041824,13.0
2014-07-06 16:30:00,False,4996.09221,13.0
2014-07-06 17:00:00,False,5244.860656,13.0
2014-07-06 17:30:00,False,5526.541476,12.8
2014-07-06 18:00:00,False,5615.569982,12.4
2014-07-06 18:30:00,False,5535.379826,12.3
2014-07-06 19:00:00,False,5394.158842,12.3
2014-07-06 19:30:00,False,5274.337908,12.0
2014-07-06 20:00:00,False,5181.37304,11.9
2014-07-06 20:30:00,False,5106.932238,11.3
2014-07-06 21:00:00,False,4967.763044,11.2
2014-07-06 21:30:00,False,4794.296902,10.8
2014-07-06 22:00:00,False,4648.891904,10.5
2014-07-06 22:30:00,False,4580.852846,9.9
2014-07-06 23:00:00,False,4792.826996,9.6
2014-07-06 23:30:00,False,4840.328438,9.5
2014-07-07 00:00:00,False,4617.007406,9.8
2014-07-07 00:30:00,False,4412.279976,9.9
2014-07-07 01:00:00,False,4202.060276,10.0
2014-07-07 01:30:00,False,3959.93329,10.1
2014-07-07 02:00:00,False,3771.89049,10.2
2014-07-07 02:30:00,False,3683.619306,10.0
2014-07-07 03:00:00,False,3611.513032,9.7
2014-07-07 03:30:00,False,3539.975386,9.2
2014-07-07 04:00:00,False,3541.070884,9.4
2014-07-07 04:30:00,False,3597.552186,9.2
2014-07-07 05:00:00,False,3779.411886,9.4
2014-07-07 05:30:00,False,3963.918374,9.6
2014-07-07 06:00:00,False,4385.709272,9.8
2014-07-07 06:30:00,False,4817.26254,10.1
2014-07-07 07:00:00,False,5081.444744,10.0
2014-07-07 07:30:00,False,5451.141734,10.2
2014-07-07 08:00:00,False,5706.77583,10.0
2014-07-07 08:30:00,False,5811.424526,9.4
2014-07-07 09:00:00,False,5787.348446,9.2
2014-07-07 09:30:00,False,5666.942326,10.1
2014-07-07 10:00:00,False,5523.899566,11.5
2014-07-07 10:30:00,False,5416.379668,12.7
2014-07-07 11:00:00,False,5320.46609,13.6
2014-07-07 11:30:00,False,5242.804836,13.2
2014-07-07 12:00:00,False,5182.718138,13.9
2014-07-07 12:30:00,False,5138.219462,14.4
2014-07-07 13:00:00,False,5167.019864,15.4
2014-07-07 13:30:00,False,5164.852954,15.0
2014-07-07 14:00:00,False,5153.133928,14.9
2014-07-07 14:30:00,False,5157.774444,15.7
2014-07-07 15:00:00,False,5175.651002,14.8
2014-07-07 15:30:00,False,5330.758572,14.1
2014-07-07 16:00:00,False,5439.586554,13.9
2014-07-07 16:30:00,False,5643.75392,13.1
2014-07-07 17:00:00,False,5970.464274,12.6
2014-07-07 17:30:00,False,6276.89014,11.9
2014-07-07 18:00:00,False,6270.731868,11.3
2014-07-07 18:30:00,False,6185.539076,11.0
2014-07-07 19:00:00,False,5994.154688,10.7
2014-07-07 19:30:00,False,5843.433024,10.5
2014-07-07 20:00:00,False,5692.100412,10.4
2014-07-07 20:30:00,False,5536.443256,10.3
2014-07-07 21:00:00,False,5320.249734,10.3
2014-07-07 21:30:00,False,5076.689664,10.4
2014-07-07 22:00:00,False,4873.41138,10.2
2014-07-07 22:30:00,False,4770.07588,10.0
2014-07-07 23:00:00,False,4993.723482,10.0
2014-07-07 23:30:00,False,5010.795176,9.9
2014-07-08 00:00:00,False,4774.077358,10.1
2014-07-08 00:30:00,False,4534.236834,10.0
2014-07-08 01:00:00,False,4316.288258,10.0
2014-07-08 01:30:00,False,4108.550196,10.2
2014-07-08 02:00:00,False,3950.061982,10.0
2014-07-08 02:30:00,False,3822.37572,9.8
2014-07-08 03:00:00,False,3724.764856,9.8
2014-07-08 03:30:00,False,3671.737338,10.0
2014-07-08 04:00:00,False,3669.1298,10.2
2014-07-08 04:30:00,False,3701.743134,10.3
2014-07-08 05:00:00,False,3856.806208,10.5
2014-07-08 05:30:00,False,4061.304388,10.7
2014-07-08 06:00:00,False,4458.123728,10.8
2014-07-08 06:30:00,False,4894.586398,10.9
2014-07-08 07:00:00,False,5165.690242,11.1
2014-07-08 07:30:00,False,5511.145524,11.1
2014-07-08 08:00:00,False,5732.599704,11.1
2014-07-08 08:30:00,False,5808.52504,11.1
2014-07-08 09:00:00,False,5829.447544,11.1
2014-07-08 09:30:00,False,5767.765706,11.3
2014-07-08 10:00:00,False,5657.471168,11.8
2014-07-08 10:30:00,False,5518.620658,12.4
2014-07-08 11:00:00,False,5377.968646,12.9
2014-07-08 11:30:00,False,5281.926028,13.4
2014-07-08 12:00:00,False,5215.423446,13.4
2014-07-08 12:30:00,False,5135.713648,13.9
2014-07-08 13:00:00,False,5154.105966,14.3
2014-07-08 13:30:00,False,5147.858302,14.1
2014-07-08 14:00:00,False,5128.720362,14.2
2014-07-08 14:30:00,False,5127.814564,13.8
2014-07-08 15:00:00,False,5169.275752,14.3
2014-07-08 15:30:00,False,5271.47569,13.5
2014-07-08 16:00:00,False,5397.986978,13.4
2014-07-08 16:30:00,False,5612.939608,13.7
2014-07-08 17:00:00,False,5943.135352,13.5
2014-07-08 17:30:00,False,6254.991394,13.7
2014-07-08 18:00:00,False,6242.071196,13.7
2014-07-08 18:30:00,False,6155.618104,13.6
2014-07-08 19:00:00,False,5976.007936,13.7
2014-07-08 19:30:00,False,5842.726258,13.7
2014-07-08 20:00:00,False,5653.73472,13.6
2014-07-08 20:30:00,False,5504.358486,13.6
2014-07-08 21:00:00,False,5314.429314,13.7
2014-07-08 21:30:00,False,5078.917292,13.6
2014-07-08 22:00:00,False,4843.103024,13.5
2014-07-08 22:30:00,False,4696.936418,13.4
2014-07-08 23:00:00,False,4944.28129,13.3
2014-07-08 23:30:00,False,4965.892204,13.6
2014-07-09 00:00:00,False,4739.058926,13.3
2014-07-09 00:30:00,False,4496.457258,13.2
2014-07-09 01:00:00,False,4269.711904,13.1
2014-07-09 01:30:00,False,4089.55824,13.2
2014-07-09 02:00:00,False,3900.077298,12.9
2014-07-09 02:30:00,False,3747.145332,12.9
2014-07-09 03:00:00,False,3658.87663,12.8
2014-07-09 03:30:00,False,3582.837594,12.5
2014-07-09 04:00:00,False,3595.01227,12.7
2014-07-09 04:30:00,False,3679.286768,12.5
2014-07-09 05:00:00,False,3884.747802,11.2
2014-07-09 05:30:00,False,4083.45856,10.3
2014-07-09 06:00:00,False,4530.336314,10.1
2014-07-09 06:30:00,False,4971.357972,10.0
2014-07-09 07:00:00,False,5275.87599,9.9
2014-07-09 07:30:00,False,5643.043326,9.8
2014-07-09 08:00:00,False,5894.382546,9.6
2014-07-09 08:30:00,False,6017.89754,9.3
2014-07-09 09:00:00,False,6034.492356,9.5
2014-07-09 09:30:00,False,5967.333848,10.1
2014-07-09 10:00:00,False,5900.385356,10.9
2014-07-09 10:30:00,False,5869.197112,10.9
2014-07-09 11:00:00,False,5865.55304,10.8
2014-07-09 11:30:00,False,5901.19181,10.9
2014-07-09 12:00:00,False,5904.474694,10.3
2014-07-09 12:30:00,False,5911.960204,10.0
2014-07-09 13:00:00,False,5979.652528,9.6
2014-07-09 13:30:00,False,5996.030258,9.4
2014-07-09 14:00:00,False,5995.125098,9.3
2014-07-09 14:30:00,False,6010.457696,9.3
2014-07-09 15:00:00,False,6074.535972,9.1
2014-07-09 15:30:00,False,6141.091886,9.5
2014-07-09 16:00:00,False,6150.095222,9.3
2014-07-09 16:30:00,False,6281.70376,9.4
2014-07-09 17:00:00,False,6476.03892,9.4
2014-07-09 17:30:00,False,6644.06807,9.6
2014-07-09 18:00:00,False,6586.781226,9.6
2014-07-09 18:30:00,False,6446.171322,9.7
2014-07-09 19:00:00,False,6240.377502,9.9
2014-07-09 19:30:00,False,6119.162886,9.9
2014-07-09 20:00:00,False,5960.179584,9.0
2014-07-09 20:30:00,False,5788.69697,8.8
2014-07-09 21:00:00,False,5565.432774,8.7
2014-07-09 21:30:00,False,5338.828454,8.6
2014-07-09 22:00:00,False,5121.300976,8.7
2014-07-09 22:30:00,False,4944.250866,8.6
2014-07-09 23:00:00,False,5156.198658,8.4
2014-07-09 23:30:00,False,5169.181108,8.5
2014-07-10 00:00:00,False,4906.958502,8.5
2014-07-10 00:30:00,False,4686.267358,8.4
2014-07-10 01:00:00,False,4452.477324,8.2
2014-07-10 01:30:00,False,4189.087576,8.1
2014-07-10 02:00:00,False,3992.192036,8.1
2014-07-10 02:30:00,False,3880.32843,8.0
2014-07-10 03:00:00,False,3814.712732,8.1
2014-07-10 03:30:00,False,3732.785256,8.1
2014-07-10 04:00:00,False,3735.148268,7.9
2014-07-10 04:30:00,False,3773.30039,7.8
2014-07-10 05:00:00,False,3982.927312,7.9
2014-07-10 05:30:00,False,4250.715022,8.1
2014-07-10 06:00:00,False,4688.971368,8.3
2014-07-10 06:30:00,False,5130.651582,8.3
2014-07-10 07:00:00,False,5427.747012,8.0
2014-07-10 07:30:00,False,5798.751424,8.1
2014-07-10 08:00:00,False,6063.39164,8.7
2014-07-10 08:30:00,False,6191.94757,9.2
2014-07-10 09:00:00,False,6240.707782,10.1
2014-07-10 09:30:00,False,6199.588632,10.5
2014-07-10 10:00:00,False,6110.521552,11.4
2014-07-10 10:30:00,False,6035.971666,11.4
2014-07-10 11:00:00,False,5966.240696,12.3
2014-07-10 11:30:00,False,5949.477204,13.1
2014-07-10 12:00:00,False,5849.282144,13.7
2014-07-10 12:30:00,False,5734.80545,14.7
2014-07-10 13:00:00,False,5761.670776,14.6
2014-07-10 13:30:00,False,5753.293184,14.4
2014-07-10 14:00:00,False,5707.956978,14.7
2014-07-10 14:30:00,False,5698.40443,14.6
2014-07-10 15:00:00,False,5726.588944,14.6
2014-07-10 15:30:00,False,5786.798998,14.3
2014-07-10 16:00:00,False,5838.179958,13.6
2014-07-10 16:30:00,False,6006.247738,13.4
2014-07-10 17:00:00,False,6209.215834,12.5
2014-07-10 17:30:00,False,6468.407888,12.1
2014-07-10 18:00:00,False,6472.834866,12.0
2014-07-10 18:30:00,False,6392.870576,11.6
2014-07-10 19:00:00,False,6230.253158,11.5
2014-07-10 19:30:00,False,6104.885822,11.2
2014-07-10 20:00:00,False,5950.571466,10.8
2014-07-10 20:30:00,False,5796.815728,10.5
2014-07-10 21:00:00,False,5572.351512,10.1
2014-07-10 21:30:00,False,5337.382594,9.6
2014-07-10 22:00:00,False,5119.92942,9.4
2014-07-10 22:30:00,False,4946.781594,9.4
2014-07-10 23:00:00,False,5157.068748,9.7
2014-07-10 23:30:00,False,5157.08409,9.9
2014-07-11 00:00:00,False,4905.837636,10.1
2014-07-11 00:30:00,False,4692.180764,10.1
2014-07-11 01:00:00,False,4446.230796,9.9
2014-07-11 01:30:00,False,4210.553566,9.6
2014-07-11 02:00:00,False,4039.378282,9.4
2014-07-11 02:30:00,False,3901.823402,9.2
2014-07-11 03:00:00,False,3818.820286,9.3
2014-07-11 03:30:00,False,3749.58592,9.1
2014-07-11 04:00:00,False,3744.89796,9.3
2014-07-11 04:30:00,False,3781.48186,9.5
2014-07-11 05:00:00,False,3980.52864,9.3
2014-07-11 05:30:00,False,4191.87519,9.5
2014-07-11 06:00:00,False,4591.77443,8.8
2014-07-11 06:30:00,False,5016.913628,8.1
2014-07-11 07:00:00,False,5258.380538,8.2
2014-07-11 07:30:00,False,5611.598822,8.5
2014-07-11 08:00:00,False,5875.26342,8.9
2014-07-11 08:30:00,False,5976.93968,9.5
2014-07-11 09:00:00,False,6016.036578,10.4
2014-07-11 09:30:00,False,5969.290122,10.3
2014-07-11 10:00:00,False,5890.740324,10.2
2014-07-11 10:30:00,False,5788.319652,11.1
2014-07-11 11:00:00,False,5629.287656,11.8
2014-07-11 11:30:00,False,5541.061568,12.8
2014-07-11 12:00:00,False,5428.490874,13.0
2014-07-11 12:30:00,False,5328.74685,13.0
2014-07-11 13:00:00,False,5327.996922,13.3
2014-07-11 13:30:00,False,5343.616066,14.4
2014-07-11 14:00:00,False,5347.39891,13.7
2014-07-11 14:30:00,False,5324.663582,13.6
2014-07-11 15:00:00,False,5337.971218,14.0
2014-07-11 15:30:00,False,5406.374034,13.4
2014-07-11 16:00:00,False,5432.918972,14.1
2014-07-11 16:30:00,False,5569.64545,13.9
2014-07-11 17:00:00,False,5816.52657,13.5
2014-07-11 17:30:00,False,6147.790866,13.2
2014-07-11 18:00:00,False,6160.382316,13.1
2014-07-11 18:30:00,False,6059.121082,13.0
2014-07-11 19:00:00,False,5885.325094,13.0
2014-07-11 19:30:00,False,5733.60655,12.9
2014-07-11 20:00:00,False,5587.05174,12.7
2014-07-11 20:30:00,False,5455.408354,12.4
2014-07-11 21:00:00,False,5236.829196,12.5
2014-07-11 21:30:00,False,5056.678906,12.4
2014-07-11 22:00:00,False,4957.14948,11.9
2014-07-11 22:30:00,False,4851.96927,11.3
2014-07-11 23:00:00,False,5099.106024,11.4
2014-07-11 23:30:00,False,5131.16906,11.7
2014-07-12 00:00:00,False,4868.969994,10.6
2014-07-12 00:30:00,False,4607.420774,10.2
2014-07-12 01:00:00,False,4385.63892,9.9
2014-07-12 01:30:00,False,4155.293774,9.5
2014-07-12 02:00:00,False,3948.137906,9.2
2014-07-12 02:30:00,False,3789.78701,9.0
2014-07-12 03:00:00,False,3688.61927,8.9
2014-07-12 03:30:00,False,3617.067996,8.8
2014-07-12 04:00:00,False,3571.12446,8.6
2014-07-12 04:30:00,False,3568.29061,8.7
2014-07-12 05:00:00,False,3638.443486,8.3
2014-07-12 05:30:00,False,3733.426764,8.2
2014-07-12 06:00:00,False,3906.967714,8.0
2014-07-12 06:30:00,False,4111.814674,7.9
2014-07-12 07:00:00,False,4164.307328,7.6
2014-07-12 07:30:00,False,4419.515612,7.5
2014-07-12 08:00:00,False,4699.53635,7.5
2014-07-12 08:30:00,False,4904.263114,7.3
2014-07-12 09:00:00,False,5047.22312,7.4
2014-07-12 09:30:00,False,5038.030952,8.0
2014-07-12 10:00:00,False,4956.050534,8.8
2014-07-12 10:30:00,False,4886.706922,9.9
2014-07-12 11:00:00,False,4826.491748,10.2
2014-07-12 11:30:00,False,4768.907664,10.8
2014-07-12 12:00:00,False,4707.505824,9.1
2014-07-12 12:30:00,False,4698.34019,11.1
2014-07-12 13:00:00,False,4745.782168,8.9
2014-07-12 13:30:00,False,4765.791754,10.0
2014-07-12 14:00:00,False,4778.510436,10.5
2014-07-12 14:30:00,False,4797.041402,9.7
2014-07-12 15:00:00,False,4876.819326,10.0
2014-07-12 15:30:00,False,4940.513856,9.1
2014-07-12 16:00:00,False,5006.36631,9.6
2014-07-12 16:30:00,False,5184.363102,10.3
2014-07-12 17:00:00,False,5488.296154,10.3
2014-07-12 17:30:00,False,5820.385958,9.9
2014-07-12 18:00:00,False,5918.096808,9.4
2014-07-12 18:30:00,False,5810.69701,9.0
2014-07-12 19:00:00,False,5669.396476,9.1
2014-07-12 19:30:00,False,5550.057476,9.0
2014-07-12 20:00:00,False,5432.745484,9.1
2014-07-12 20:30:00,False,5335.728918,8.8
2014-07-12 21:00:00,False,5200.96532,8.6
2014-07-12 21:30:00,False,5011.802446,8.6
2014-07-12 22:00:00,False,4902.758654,8.1
2014-07-12 22:30:00,False,4851.47901,7.5
2014-07-12 23:00:00,False,5097.718398,7.4
2014-07-12 23:30:00,False,5135.79223,7.2
2014-07-13 00:00:00,False,4941.414068,7.2
2014-07-13 00:30:00,False,4732.11177,7.2
2014-07-13 01:00:00,False,4526.327656,6.9
2014-07-13 01:30:00,False,4251.915898,6.6
2014-07-13 02:00:00,False,4047.85659,6.7
2014-07-13 02:30:00,False,3930.92154,6.4
2014-07-13 03:00:00,False,3815.019432,6.6
2014-07-13 03:30:00,False,3713.52515,7.2
2014-07-13 04:00:00,False,3654.542634,7.3
2014-07-13 04:30:00,False,3626.567448,6.2
2014-07-13 05:00:00,False,3689.9454,5.7
2014-07-13 05:30:00,False,3712.9862,5.3
2014-07-13 06:00:00,False,3823.689906,5.7
2014-07-13 06:30:00,False,4003.515048,5.8
2014-07-13 07:00:00,False,3989.456828,5.7
2014-07-13 07:30:00,False,4186.805342,5.9
2014-07-13 08:00:00,False,4409.216704,5.7
2014-07-13 08:30:00,False,4565.263044,6.0
2014-07-13 09:00:00,False,4645.826958,7.0
2014-07-13 09:30:00,False,4661.85866,7.7
2014-07-13 10:00:00,False,4620.102738,9.5
2014-07-13 10:30:00,False,4519.377468,11.4
2014-07-13 11:00:00,False,4439.828256,11.9
2014-07-13 11:30:00,False,4427.15172,12.9
2014-07-13 12:00:00,False,4405.051214,13.6
2014-07-13 12:30:00,False,4367.458172,13.3
2014-07-13 13:00:00,False,4444.59755,13.9
2014-07-13 13:30:00,False,4476.611936,14.9
2014-07-13 14:00:00,False,4498.596864,13.8
2014-07-13 14:30:00,False,4549.822978,13.4
2014-07-13 15:00:00,False,4645.668282,13.5
2014-07-13 15:30:00,False,4768.649092,13.2
2014-07-13 16:00:00,False,4849.852438,13.1
2014-07-13 16:30:00,False,5124.06799,12.9
2014-07-13 17:00:00,False,5452.993452,12.6
2014-07-13 17:30:00,False,5790.770052,12.3
2014-07-13 18:00:00,False,5902.475952,12.3
2014-07-13 18:30:00,False,5822.848474,12.0
2014-07-13 19:00:00,False,5679.85929,11.8
2014-07-13 19:30:00,False,5555.060804,11.4
2014-07-13 20:00:00,False,5423.577298,11.2
2014-07-13 20:30:00,False,5302.313084,10.9
2014-07-13 21:00:00,False,5099.344984,10.7
2014-07-13 21:30:00,False,4858.412406,10.6
2014-07-13 22:00:00,False,4688.234058,10.5
2014-07-13 22:30:00,False,4595.50363,10.4
2014-07-13 23:00:00,False,4805.595084,10.2
2014-07-13 23:30:00,False,4897.129794,10.0
2014-07-14 00:00:00,False,4731.567356,10.2
2014-07-14 00:30:00,False,4542.55993,10.0
2014-07-14 01:00:00,False,4354.81946,9.7
2014-07-14 01:30:00,False,4169.905996,9.3
2014-07-14 02:00:00,False,4004.236628,9.4
2014-07-14 02:30:00,False,3845.844836,9.3
2014-07-14 03:00:00,False,3733.994594,9.3
2014-07-14 03:30:00,False,3696.952802,9.3
2014-07-14 04:00:00,False,3700.110102,9.1
2014-07-14 04:30:00,False,3760.1346,8.9
2014-07-14 05:00:00,False,4046.6724,8.7
2014-07-14 05:30:00,False,4344.614546,8.8
2014-07-14 06:00:00,False,4761.436324,8.9
2014-07-14 06:30:00,False,5248.329422,8.8
2014-07-14 07:00:00,False,5590.20554,8.6
2014-07-14 07:30:00,False,5945.232078,8.9
2014-07-14 08:00:00,False,6122.413886,8.9
2014-07-14 08:30:00,False,6152.24309,9.5
2014-07-14 09:00:00,False,6190.75032,9.5
2014-07-14 09:30:00,False,6120.089138,9.7
2014-07-14 10:00:00,False,6037.979174,9.9
2014-07-14 10:30:00,False,5968.177106,10.5
2014-07-14 11:00:00,False,5898.178472,10.4
2014-07-14 11:30:00,False,5844.812938,11.3
2014-07-14 12:00:00,False,5785.972092,11.6
2014-07-14 12:30:00,False,5738.407078,12.1
2014-07-14 13:00:00,False,5769.77479,12.3
2014-07-14 13:30:00,False,5739.518428,12.8
2014-07-14 14:00:00,False,5710.092936,13.0
2014-07-14 14:30:00,False,5722.476212,13.1
2014-07-14 15:00:00,False,5739.152102,13.0
2014-07-14 15:30:00,False,5820.534098,13.0
2014-07-14 16:00:00,False,5928.251588,12.8
2014-07-14 16:30:00,False,6123.449982,12.5
2014-07-14 17:00:00,False,6366.160766,12.1
2014-07-14 17:30:00,False,6619.584888,11.6
2014-07-14 18:00:00,False,6604.6462,11.3
2014-07-14 18:30:00,False,6514.500764,10.9
2014-07-14 19:00:00,False,6319.024214,10.8
2014-07-14 19:30:00,False,6202.76023,10.9
2014-07-14 20:00:00,False,6037.14648,10.6
2014-07-14 20:30:00,False,5880.214484,10.6
2014-07-14 21:00:00,False,5662.642594,10.3
2014-07-14 21:30:00,False,5404.500626,9.9
2014-07-14 22:00:00,False,5139.42322,9.4
2014-07-14 22:30:00,False,4940.073354,10.2
2014-07-14 23:00:00,False,5130.637256,10.0
2014-07-14 23:30:00,False,5118.487766,10.0
2014-07-15 00:00:00,False,4874.836032,9.6
2014-07-15 00:30:00,False,4635.95853,9.4
2014-07-15 01:00:00,False,4446.228914,8.5
2014-07-15 01:30:00,False,4238.380044,8.8
2014-07-15 02:00:00,False,4044.06446,8.6
2014-07-15 02:30:00,False,3884.974074,8.7
2014-07-15 03:00:00,False,3839.25084,8.6
2014-07-15 03:30:00,False,3806.057292,8.7
